treatment,batch_id,group_id,round_index,offer,decision,rejected,fairness,efficiency
constant,batch-061902,28,15,5,accept,False,1.0,10.0
constant,batch-061902,28,16,5,accept,False,1.0,10.0
constant,batch-061902,28,17,5,accept,False,1.0,10.0
constant,batch-061902,28,18,5,accept,False,1.0,10.0
constant,batch-061902,28,19,5,accept,False,1.0,10.0
constant,batch-061902,28,20,5,accept,False,1.0,10.0
constant,batch-061902,28,21,5,accept,False,1.0,10.0
constant,batch-061902,28,22,5,accept,False,1.0,10.0
constant,batch-061902,28,23,5,accept,False,1.0,10.0
constant,batch-061902,28,24,5,accept,False,1.0,10.0
constant,batch-061902,28,25,5,accept,False,1.0,10.0
constant,batch-061902,30,2,6,accept,False,0.6666666666666666,10.0
constant,batch-061902,30,3,5,accept,False,1.0,10.0
constant,batch-061902,30,4,4,accept,False,0.6666666666666666,10.0
constant,batch-061902,30,5,3,reject,True,,0.0
constant,batch-061902,30,6,4,accept,False,0.6666666666666666,10.0
constant,batch-061902,30,7,4,accept,False,0.6666666666666666,10.0
constant,batch-061902,30,8,4,reject,True,,0.0
constant,batch-061902,30,9,4,reject,True,,0.0
constant,batch-061902,30,10,5,accept,False,1.0,10.0
constant,batch-061902,30,11,4,reject,True,,0.0
constant,batch-061902,30,12,5,accept,False,1.0,10.0
constant,batch-061902,30,13,3,reject,True,,0.0
constant,batch-061902,30,14,4,reject,True,,0.0
constant,batch-061902,30,15,5,accept,False,1.0,10.0
constant,batch-061902,30,16,4,reject,True,,0.0
constant,batch-061902,30,17,5,accept,False,1.0,10.0
constant,batch-061902,30,18,5,accept,False,1.0,10.0
constant,batch-061902,30,19,5,accept,False,1.0,10.0
constant,batch-061902,30,20,5,accept,False,1.0,10.0
constant,batch-061902,30,21,5,accept,False,1.0,10.0
constant,batch-061902,30,22,5,accept,False,1.0,10.0
constant,batch-061902,30,23,5,accept,False,1.0,10.0
constant,batch-061902,30,24,5,accept,False,1.0,10.0
constant,batch-061902,30,25,5,accept,False,1.0,10.0
constant,batch-061902,30,26,5,accept,False,1.0,10.0
constant,batch-061902,31,1,5,accept,False,1.0,10.0
constant,batch-061902,31,2,5,accept,False,1.0,10.0
constant,batch-061902,31,3,5,accept,False,1.0,10.0
constant,batch-061902,31,4,5,accept,False,1.0,10.0
constant,batch-061902,31,5,5,accept,False,1.0,10.0
constant,batch-061902,31,6,10,accept,False,0.0,10.0
constant,batch-061902,31,7,0,reject,True,,0.0
constant,batch-061902,31,8,5,accept,False,1.0,10.0
constant,batch-061902,31,9,5,accept,False,1.0,10.0
constant,batch-061902,31,10,5,accept,False,1.0,10.0
constant,batch-061902,31,11,5,accept,False,1.0,10.0
constant,batch-061902,31,12,5,accept,False,1.0,10.0
constant,batch-061902,31,13,5,accept,False,1.0,10.0
constant,batch-061902,31,14,5,accept,False,1.0,10.0
constant,batch-061902,31,15,5,accept,False,1.0,10.0
constant,batch-061902,31,16,5,accept,False,1.0,10.0
constant,batch-061902,31,17,5,accept,False,1.0,10.0
constant,batch-061902,31,18,5,accept,False,1.0,10.0
constant,batch-061902,31,19,5,accept,False,1.0,10.0
constant,batch-061902,31,20,5,accept,False,1.0,10.0
constant,batch-061902,31,21,5,accept,False,1.0,10.0
constant,batch-061902,31,22,5,accept,False,1.0,10.0
constant,batch-061902,31,23,5,accept,False,1.0,10.0
constant,batch-061902,31,24,5,accept,False,1.0,10.0
constant,batch-061902,31,25,5,accept,False,1.0,10.0
constant,batch-061902,32,1,5,accept,False,1.0,10.0
constant,batch-061902,32,2,4,accept,False,0.6666666666666666,10.0
constant,batch-061902,32,3,3,accept,False,0.42857142857142855,10.0
constant,batch-061902,32,4,3,accept,False,0.42857142857142855,10.0
constant,batch-061902,32,5,4,accept,False,0.6666666666666666,10.0
constant,batch-061902,32,6,3,reject,True,,0.0
constant,batch-061902,32,7,4,accept,False,0.6666666666666666,10.0
constant,batch-061902,32,8,5,accept,False,1.0,10.0
constant,batch-061902,32,9,4,accept,False,0.6666666666666666,10.0
constant,batch-061902,32,10,6,accept,False,0.6666666666666666,10.0
constant,batch-061902,32,11,4,reject,True,,0.0
constant,batch-061902,32,12,4,reject,True,,0.0
constant,batch-061902,32,13,2,reject,True,,0.0
constant,batch-061902,32,14,4,accept,False,0.6666666666666666,10.0
constant,batch-061902,32,15,5,accept,False,1.0,10.0
constant,batch-061902,32,16,5,accept,False,1.0,10.0
constant,batch-061902,32,17,6,accept,False,0.6666666666666666,10.0
constant,batch-061902,32,18,5,accept,False,1.0,10.0
constant,batch-061902,32,19,6,accept,False,0.6666666666666666,10.0
constant,batch-061902,32,20,4,reject,True,,0.0
constant,batch-061902,32,21,3,reject,True,,0.0
constant,batch-061902,32,22,2,reject,True,,0.0
constant,batch-061902,32,23,4,accept,False,0.6666666666666666,10.0
constant,batch-061902,32,24,5,accept,False,1.0,10.0
constant,batch-061902,32,25,7,accept,False,0.42857142857142855,10.0
random,batch-061702,1,1,5,accept,False,1.0,10.0
random,batch-061702,1,2,5,accept,False,1.0,10.0
random,batch-061702,1,3,5,accept,False,1.0,10.0
random,batch-061702,1,4,5,accept,False,1.0,10.0
random,batch-061702,1,5,5,accept,False,1.0,10.0
random,batch-061702,1,6,5,accept,False,1.0,10.0
random,batch-061702,1,7,7,accept,False,0.42857142857142855,10.0
random,batch-061702,1,8,8,accept,False,0.25,10.0
random,batch-061702,1,9,5,accept,False,1.0,10.0
random,batch-061702,1,10,5,accept,False,1.0,10.0
random,batch-061702,1,11,5,accept,False,1.0,10.0
random,batch-061702,1,12,5,accept,False,1.0,10.0
random,batch-061702,1,13,5,accept,False,1.0,10.0
random,batch-061702,1,14,4,accept,False,0.6666666666666666,10.0
random,batch-061702,1,15,5,accept,False,1.0,10.0
random,batch-061702,1,16,5,accept,False,1.0,10.0
random,batch-061702,1,17,5,accept,False,1.0,10.0
random,batch-061702,1,18,4,accept,False,0.6666666666666666,10.0
random,batch-061702,1,19,5,accept,False,1.0,10.0
random,batch-061702,1,20,5,accept,False,1.0,10.0
random,batch-061702,1,21,5,accept,False,1.0,10.0
random,batch-061702,1,22,5,accept,False,1.0,10.0
random,batch-061702,1,23,5,accept,False,1.0,10.0
random,batch-061702,1,24,5,accept,False,1.0,10.0
random,batch-061702,1,25,5,accept,False,1.0,10.0
random,batch-061702,2,1,5,accept,False,1.0,10.0
random,batch-061702,2,2,6,accept,False,0.6666666666666666,10.0
random,batch-061702,2,3,7,accept,False,0.42857142857142855,10.0
random,batch-061702,2,4,4,accept,False,0.6666666666666666,10.0
random,batch-061702,2,5,4,reject,True,,0.0
random,batch-061702,2,6,2,reject,True,,0.0
random,batch-061702,2,7,5,accept,False,1.0,10.0
random,batch-061702,2,8,4,accept,False,0.6666666666666666,10.0
random,batch-061702,2,9,2,reject,True,,0.0
random,batch-061702,2,10,4,reject,True,,0.0
random,batch-061702,2,11,5,accept,False,1.0,10.0
random,batch-061702,2,12,3,reject,True,,0.0
random,batch-061702,2,13,4,reject,True,,0.0
random,batch-061702,2,14,5,accept,False,1.0,10.0
random,batch-061702,2,15,5,accept,False,1.0,10.0
random,batch-061702,2,16,4,reject,True,,0.0
random,batch-061702,2,17,3,reject,True,,0.0
random,batch-061702,2,18,4,reject,True,,0.0
random,batch-061702,2,19,5,accept,False,1.0,10.0
random,batch-061702,2,20,1,reject,True,,0.0
random,batch-061702,2,21,5,accept,False,1.0,10.0
random,batch-061702,2,22,5,accept,False,1.0,10.0
random,batch-061702,2,23,4,accept,False,0.6666666666666666,10.0
random,batch-061702,2,24,5,accept,False,1.0,10.0
random,batch-061702,2,25,4,reject,True,,0.0
random,batch-061702,4,1,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,2,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,3,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,4,2,reject,True,,0.0
random,batch-061702,4,5,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,6,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,7,2,reject,True,,0.0
random,batch-061702,4,8,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,9,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,10,2,reject,True,,0.0
random,batch-061702,4,11,2,reject,True,,0.0
random,batch-061702,4,12,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,13,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,14,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,15,3,reject,True,,0.0
random,batch-061702,4,16,2,reject,True,,0.0
random,batch-061702,4,17,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,18,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,19,3,reject,True,,0.0
random,batch-061702,4,20,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,21,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,22,3,reject,True,,0.0
random,batch-061702,4,23,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,24,3,accept,False,0.42857142857142855,10.0
random,batch-061702,4,25,3,accept,False,0.42857142857142855,10.0
random,batch-061702,5,1,5,accept,False,1.0,10.0
random,batch-061702,5,2,5,accept,False,1.0,10.0
random,batch-061702,5,3,5,accept,False,1.0,10.0
random,batch-061702,5,4,5,accept,False,1.0,10.0
random,batch-061702,5,5,5,accept,False,1.0,10.0
random,batch-061702,5,6,5,accept,False,1.0,10.0
random,batch-061702,5,7,5,accept,False,1.0,10.0
random,batch-061702,5,8,5,accept,False,1.0,10.0
random,batch-061702,5,9,5,accept,False,1.0,10.0
random,batch-061702,5,10,5,accept,False,1.0,10.0
random,batch-061702,5,11,5,accept,False,1.0,10.0
random,batch-061702,5,12,5,accept,False,1.0,10.0
random,batch-061702,5,13,5,accept,False,1.0,10.0
random,batch-061702,5,14,5,accept,False,1.0,10.0
random,batch-061702,5,15,5,accept,False,1.0,10.0
random,batch-061702,5,16,5,accept,False,1.0,10.0
random,batch-061702,5,17,5,accept,False,1.0,10.0
random,batch-061702,5,18,5,accept,False,1.0,10.0
random,batch-061702,5,19,5,accept,False,1.0,10.0
random,batch-061702,5,20,5,accept,False,1.0,10.0
random,batch-061702,5,21,5,accept,False,1.0,10.0
random,batch-061702,5,22,5,accept,False,1.0,10.0
random,batch-061702,5,23,5,accept,False,1.0,10.0
random,batch-061702,5,24,5,accept,False,1.0,10.0
random,batch-061702,5,25,5,accept,False,1.0,10.0
random,batch-061702,8,1,5,accept,False,1.0,10.0
random,batch-061702,8,2,4,accept,False,0.6666666666666666,10.0
random,batch-061702,8,3,4,accept,False,0.6666666666666666,10.0
random,batch-061702,8,4,5,accept,False,1.0,10.0
random,batch-061702,8,5,4,accept,False,0.6666666666666666,10.0
random,batch-061702,8,6,5,accept,False,1.0,10.0
random,batch-061702,8,7,4,accept,False,0.6666666666666666,10.0
random,batch-061702,8,8,5,accept,False,1.0,10.0
random,batch-061702,8,9,5,accept,False,1.0,10.0
random,batch-061702,8,10,5,accept,False,1.0,10.0
random,batch-061702,8,11,5,accept,False,1.0,10.0
random,batch-061702,8,12,5,accept,False,1.0,10.0
random,batch-061702,8,13,5,accept,False,1.0,10.0
random,batch-061702,8,14,5,accept,False,1.0,10.0
random,batch-061702,8,15,5,accept,False,1.0,10.0
random,batch-061702,8,16,5,accept,False,1.0,10.0
random,batch-061702,8,17,5,accept,False,1.0,10.0
random,batch-061702,8,18,5,accept,False,1.0,10.0
random,batch-061702,8,19,5,accept,False,1.0,10.0
random,batch-061702,8,20,5,accept,False,1.0,10.0
random,batch-061702,8,21,5,accept,False,1.0,10.0
random,batch-061702,8,22,5,accept,False,1.0,10.0
random,batch-061702,8,23,5,accept,False,1.0,10.0
random,batch-061702,8,24,5,accept,False,1.0,10.0
random,batch-061702,8,25,4,accept,False,0.6666666666666666,10.0
random,batch-061702,10,1,5,accept,False,1.0,10.0
random,batch-061702,10,2,5,accept,False,1.0,10.0
random,batch-061702,10,3,5,accept,False,1.0,10.0
random,batch-061702,10,4,4,accept,False,0.6666666666666666,10.0
random,batch-061702,10,5,5,accept,False,1.0,10.0
random,batch-061702,10,6,3,accept,False,0.42857142857142855,10.0
random,batch-061702,10,7,5,accept,False,1.0,10.0
random,batch-061702,10,8,3,accept,False,0.42857142857142855,10.0
random,batch-061702,10,9,3,accept,False,0.42857142857142855,10.0
random,batch-061702,10,10,3,accept,False,0.42857142857142855,10.0
random,batch-061702,10,11,5,accept,False,1.0,10.0
random,batch-061702,10,12,2,accept,False,0.25,10.0
random,batch-061702,10,13,5,accept,False,1.0,10.0
random,batch-061702,10,14,1,accept,False,0.1111111111111111,10.0
random,batch-061702,10,15,1,accept,False,0.1111111111111111,10.0
random,batch-061702,10,16,1,accept,False,0.1111111111111111,10.0
random,batch-061702,10,17,5,accept,False,1.0,10.0
random,batch-061702,10,18,5,accept,False,1.0,10.0
random,batch-061702,10,19,1,accept,False,0.1111111111111111,10.0
random,batch-061702,10,20,1,accept,False,0.1111111111111111,10.0
random,batch-061702,10,21,1,accept,False,0.1111111111111111,10.0
random,batch-061702,10,22,5,accept,False,1.0,10.0
random,batch-061702,10,23,5,accept,False,1.0,10.0
random,batch-061702,10,24,1,accept,False,0.1111111111111111,10.0
random,batch-061702,10,25,5,accept,False,1.0,10.0
random,batch-061702,9,2,5,accept,False,1.0,10.0
random,batch-061702,9,3,4,accept,False,0.6666666666666666,10.0
random,batch-061702,9,4,4,accept,False,0.6666666666666666,10.0
random,batch-061702,9,5,4,accept,False,0.6666666666666666,10.0
random,batch-061702,9,6,4,accept,False,0.6666666666666666,10.0
random,batch-061702,9,7,4,accept,False,0.6666666666666666,10.0
random,batch-061702,9,8,4,accept,False,0.6666666666666666,10.0
random,batch-061702,9,9,3,accept,False,0.42857142857142855,10.0
random,batch-061702,9,10,2,accept,False,0.25,10.0
random,batch-061702,9,11,1,reject,True,,0.0
random,batch-061702,9,12,4,reject,True,,0.0
random,batch-061702,9,13,5,accept,False,1.0,10.0
random,batch-061702,9,14,9,accept,False,0.1111111111111111,10.0
random,batch-061702,9,15,6,accept,False,0.6666666666666666,10.0
random,batch-061702,9,16,9,accept,False,0.1111111111111111,10.0
random,batch-061702,9,17,6,accept,False,0.6666666666666666,10.0
random,batch-061702,9,18,5,accept,False,1.0,10.0
random,batch-061702,9,19,10,accept,False,0.0,10.0
random,batch-061702,9,20,10,accept,False,0.0,10.0
random,batch-061702,9,21,0,reject,True,,0.0
random,batch-061702,9,22,5,accept,False,1.0,10.0
random,batch-061702,9,23,0,reject,True,,0.0
random,batch-061702,9,24,0,reject,True,,0.0
random,batch-061702,9,25,3,accept,False,0.42857142857142855,10.0
random,batch-061702,9,26,3,reject,True,,0.0
random,batch-061702,11,1,7,accept,False,0.42857142857142855,10.0
random,batch-061702,11,2,5,accept,False,1.0,10.0
random,batch-061702,11,3,4,accept,False,0.6666666666666666,10.0
random,batch-061702,11,4,3,reject,True,,0.0
random,batch-061702,11,5,4,accept,False,0.6666666666666666,10.0
random,batch-061702,11,6,1,reject,True,,0.0
random,batch-061702,11,7,4,reject,True,,0.0
random,batch-061702,11,8,5,accept,False,1.0,10.0
random,batch-061702,11,9,5,reject,True,,0.0
random,batch-061702,11,10,5,reject,True,,0.0
random,batch-061702,11,11,5,reject,True,,0.0
random,batch-061702,11,12,3,reject,True,,0.0
random,batch-061702,11,13,5,reject,True,,0.0
random,batch-061702,11,14,5,reject,True,,0.0
random,batch-061702,11,15,4,reject,True,,0.0
random,batch-061702,11,16,3,reject,True,,0.0
random,batch-061702,11,17,3,reject,True,,0.0
random,batch-061702,11,18,3,reject,True,,0.0
random,batch-061702,11,19,3,reject,True,,0.0
random,batch-061702,11,20,3,reject,True,,0.0
random,batch-061702,11,21,5,reject,True,,0.0
random,batch-061702,11,22,5,reject,True,,0.0
random,batch-061702,11,23,4,reject,True,,0.0
random,batch-061702,11,24,4,reject,True,,0.0
random,batch-061702,11,25,5,reject,True,,0.0
random,batch-061702,12,1,5,accept,False,1.0,10.0
random,batch-061702,12,2,5,accept,False,1.0,10.0
random,batch-061702,12,3,5,accept,False,1.0,10.0
random,batch-061702,12,4,5,accept,False,1.0,10.0
random,batch-061702,12,5,5,accept,False,1.0,10.0
random,batch-061702,12,6,5,accept,False,1.0,10.0
random,batch-061702,12,7,5,accept,False,1.0,10.0
random,batch-061702,12,8,5,accept,False,1.0,10.0
random,batch-061702,12,9,5,accept,False,1.0,10.0
random,batch-061702,12,10,5,accept,False,1.0,10.0
random,batch-061702,12,11,5,accept,False,1.0,10.0
random,batch-061702,12,12,5,accept,False,1.0,10.0
random,batch-061702,12,13,5,accept,False,1.0,10.0
random,batch-061702,12,14,5,accept,False,1.0,10.0
random,batch-061702,12,15,5,accept,False,1.0,10.0
random,batch-061702,12,16,5,accept,False,1.0,10.0
random,batch-061702,12,17,5,accept,False,1.0,10.0
random,batch-061702,12,18,5,accept,False,1.0,10.0
random,batch-061702,12,19,5,accept,False,1.0,10.0
random,batch-061702,12,20,5,accept,False,1.0,10.0
random,batch-061702,12,21,5,accept,False,1.0,10.0
random,batch-061702,12,22,5,accept,False,1.0,10.0
random,batch-061702,12,23,5,accept,False,1.0,10.0
random,batch-061702,12,24,5,accept,False,1.0,10.0
random,batch-061702,12,25,5,accept,False,1.0,10.0
random,batch-061702,13,1,5,accept,False,1.0,10.0
random,batch-061702,13,2,5,accept,False,1.0,10.0
random,batch-061702,13,3,5,accept,False,1.0,10.0
random,batch-061702,13,4,5,accept,False,1.0,10.0
random,batch-061702,13,5,5,accept,False,1.0,10.0
random,batch-061702,13,6,5,accept,False,1.0,10.0
random,batch-061702,13,7,5,accept,False,1.0,10.0
random,batch-061702,13,8,5,accept,False,1.0,10.0
random,batch-061702,13,9,5,accept,False,1.0,10.0
random,batch-061702,13,10,5,accept,False,1.0,10.0
random,batch-061702,13,11,5,accept,False,1.0,10.0
random,batch-061702,13,12,5,accept,False,1.0,10.0
random,batch-061702,13,13,5,accept,False,1.0,10.0
random,batch-061702,13,14,5,accept,False,1.0,10.0
random,batch-061702,13,15,5,accept,False,1.0,10.0
random,batch-061702,13,16,5,accept,False,1.0,10.0
random,batch-061702,13,17,5,accept,False,1.0,10.0
random,batch-061702,13,18,5,accept,False,1.0,10.0
random,batch-061702,13,19,5,accept,False,1.0,10.0
random,batch-061702,13,20,5,accept,False,1.0,10.0
random,batch-061702,13,21,5,accept,False,1.0,10.0
random,batch-061702,13,22,5,accept,False,1.0,10.0
random,batch-061702,13,23,5,accept,False,1.0,10.0
random,batch-061702,13,24,5,accept,False,1.0,10.0
random,batch-061702,13,25,5,accept,False,1.0,10.0
random,batch-061702,14,1,5,accept,False,1.0,10.0
random,batch-061702,14,2,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,3,5,accept,False,1.0,10.0
random,batch-061702,14,4,5,accept,False,1.0,10.0
random,batch-061702,14,5,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,6,5,accept,False,1.0,10.0
random,batch-061702,14,7,5,accept,False,1.0,10.0
random,batch-061702,14,8,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,9,3,accept,False,0.42857142857142855,10.0
random,batch-061702,14,10,5,accept,False,1.0,10.0
random,batch-061702,14,11,2,reject,True,,0.0
random,batch-061702,14,12,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,13,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,14,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,15,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,16,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,17,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,18,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,19,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,20,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,21,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,22,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,23,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,24,4,accept,False,0.6666666666666666,10.0
random,batch-061702,14,25,4,accept,False,0.6666666666666666,10.0
random,batch-061702,15,1,10,accept,False,0.0,10.0
random,batch-061702,15,2,6,accept,False,0.6666666666666666,10.0
random,batch-061702,15,3,4,accept,False,0.6666666666666666,10.0
random,batch-061702,15,4,10,accept,False,0.0,10.0
random,batch-061702,15,5,10,accept,False,0.0,10.0
random,batch-061702,15,6,10,accept,False,0.0,10.0
random,batch-061702,15,7,10,accept,False,0.0,10.0
random,batch-061702,15,8,10,accept,False,0.0,10.0
random,batch-061702,15,9,10,accept,False,0.0,10.0
random,batch-061702,15,10,10,accept,False,0.0,10.0
random,batch-061702,15,11,10,accept,False,0.0,10.0
random,batch-061702,15,12,10,accept,False,0.0,10.0
random,batch-061702,15,13,10,accept,False,0.0,10.0
random,batch-061702,15,14,10,accept,False,0.0,10.0
random,batch-061702,15,15,10,accept,False,0.0,10.0
random,batch-061702,15,16,10,accept,False,0.0,10.0
random,batch-061702,15,17,10,accept,False,0.0,10.0
random,batch-061702,15,18,10,accept,False,0.0,10.0
random,batch-061702,15,19,10,accept,False,0.0,10.0
random,batch-061702,15,20,10,accept,False,0.0,10.0
random,batch-061702,15,21,10,accept,False,0.0,10.0
random,batch-061702,15,22,10,accept,False,0.0,10.0
random,batch-061702,15,23,10,accept,False,0.0,10.0
random,batch-061702,15,24,10,accept,False,0.0,10.0
random,batch-061702,15,25,10,accept,False,0.0,10.0
random,batch-061702,16,1,4,accept,False,0.6666666666666666,10.0
random,batch-061702,16,2,5,accept,False,1.0,10.0
random,batch-061702,16,3,5,accept,False,1.0,10.0
random,batch-061702,16,4,7,accept,False,0.42857142857142855,10.0
random,batch-061702,16,5,7,accept,False,0.42857142857142855,10.0
random,batch-061702,16,6,5,accept,False,1.0,10.0
random,batch-061702,16,7,5,accept,False,1.0,10.0
random,batch-061702,16,8,7,accept,False,0.42857142857142855,10.0
random,batch-061702,16,9,3,accept,False,0.42857142857142855,10.0
random,batch-061702,16,10,2,accept,False,0.25,10.0
random,batch-061702,16,11,3,accept,False,0.42857142857142855,10.0
random,batch-061702,16,12,5,reject,True,,0.0
random,batch-061702,16,13,5,reject,True,,0.0
random,batch-061702,16,14,5,reject,True,,0.0
random,batch-061702,16,15,2,accept,False,0.25,10.0
random,batch-061702,16,16,5,accept,False,1.0,10.0
random,batch-061702,16,17,3,accept,False,0.42857142857142855,10.0
random,batch-061702,16,18,1,accept,False,0.1111111111111111,10.0
random,batch-061702,16,19,5,accept,False,1.0,10.0
random,batch-061702,16,20,1,accept,False,0.1111111111111111,10.0
random,batch-061702,16,21,5,accept,False,1.0,10.0
random,batch-061702,16,22,2,accept,False,0.25,10.0
random,batch-061702,16,23,2,accept,False,0.25,10.0
random,batch-061702,16,24,1,accept,False,0.1111111111111111,10.0
random,batch-061702,16,25,5,accept,False,1.0,10.0
random,batch-061702,18,1,5,accept,False,1.0,10.0
random,batch-061702,18,2,5,accept,False,1.0,10.0
random,batch-061702,18,3,5,accept,False,1.0,10.0
random,batch-061702,18,4,5,accept,False,1.0,10.0
random,batch-061702,18,5,5,accept,False,1.0,10.0
random,batch-061702,18,6,5,accept,False,1.0,10.0
random,batch-061702,18,7,5,accept,False,1.0,10.0
random,batch-061702,18,8,5,accept,False,1.0,10.0
random,batch-061702,18,9,5,accept,False,1.0,10.0
random,batch-061702,18,10,5,accept,False,1.0,10.0
random,batch-061702,18,11,5,accept,False,1.0,10.0
random,batch-061702,18,12,5,accept,False,1.0,10.0
random,batch-061702,18,13,5,accept,False,1.0,10.0
random,batch-061702,18,14,5,accept,False,1.0,10.0
random,batch-061702,18,15,5,accept,False,1.0,10.0
random,batch-061702,18,16,5,accept,False,1.0,10.0
random,batch-061702,18,17,5,accept,False,1.0,10.0
random,batch-061702,18,18,5,accept,False,1.0,10.0
random,batch-061702,18,19,5,accept,False,1.0,10.0
random,batch-061702,18,20,5,accept,False,1.0,10.0
random,batch-061702,18,21,5,accept,False,1.0,10.0
random,batch-061702,18,22,5,accept,False,1.0,10.0
random,batch-061702,18,23,5,accept,False,1.0,10.0
random,batch-061702,18,24,5,accept,False,1.0,10.0
random,batch-061702,18,25,5,accept,False,1.0,10.0
random,batch-061702,20,1,5,accept,False,1.0,10.0
random,batch-061702,20,2,6,accept,False,0.6666666666666666,10.0
random,batch-061702,20,3,5,accept,False,1.0,10.0
random,batch-061702,20,4,6,accept,False,0.6666666666666666,10.0
random,batch-061702,20,5,5,accept,False,1.0,10.0
random,batch-061702,20,6,5,accept,False,1.0,10.0
random,batch-061702,20,7,5,accept,False,1.0,10.0
random,batch-061702,20,8,5,accept,False,1.0,10.0
random,batch-061702,20,9,5,accept,False,1.0,10.0
random,batch-061702,20,10,5,accept,False,1.0,10.0
random,batch-061702,20,11,10,accept,False,0.0,10.0
random,batch-061702,20,12,10,accept,False,0.0,10.0
random,batch-061702,20,13,5,accept,False,1.0,10.0
random,batch-061702,20,14,5,accept,False,1.0,10.0
random,batch-061702,20,15,10,accept,False,0.0,10.0
random,batch-061702,20,16,10,accept,False,0.0,10.0
random,batch-061702,20,17,10,accept,False,0.0,10.0
random,batch-061702,20,18,10,accept,False,0.0,10.0
random,batch-061702,20,19,10,accept,False,0.0,10.0
random,batch-061702,20,20,10,reject,True,,0.0
random,batch-061702,20,21,5,accept,False,1.0,10.0
random,batch-061702,20,22,5,accept,False,1.0,10.0
random,batch-061702,20,23,10,accept,False,0.0,10.0
random,batch-061702,20,24,5,accept,False,1.0,10.0
random,batch-061702,20,25,5,accept,False,1.0,10.0
random,batch-061702,21,1,3,reject,True,,0.0
random,batch-061702,21,2,4,reject,True,,0.0
random,batch-061702,21,3,5,accept,False,1.0,10.0
random,batch-061702,21,4,5,accept,False,1.0,10.0
random,batch-061702,21,5,5,accept,False,1.0,10.0
random,batch-061702,21,6,5,accept,False,1.0,10.0
random,batch-061702,21,7,5,accept,False,1.0,10.0
random,batch-061702,21,8,5,accept,False,1.0,10.0
random,batch-061702,21,9,5,accept,False,1.0,10.0
random,batch-061702,21,10,5,accept,False,1.0,10.0
random,batch-061702,21,11,5,accept,False,1.0,10.0
random,batch-061702,21,12,5,accept,False,1.0,10.0
random,batch-061702,21,13,5,accept,False,1.0,10.0
random,batch-061702,21,14,5,accept,False,1.0,10.0
random,batch-061702,21,15,5,accept,False,1.0,10.0
random,batch-061702,21,16,5,accept,False,1.0,10.0
random,batch-061702,21,17,5,accept,False,1.0,10.0
random,batch-061702,21,18,5,accept,False,1.0,10.0
random,batch-061702,21,19,5,accept,False,1.0,10.0
random,batch-061702,21,20,5,accept,False,1.0,10.0
random,batch-061702,21,21,5,accept,False,1.0,10.0
random,batch-061702,21,22,5,accept,False,1.0,10.0
random,batch-061702,21,23,5,accept,False,1.0,10.0
random,batch-061702,21,24,5,accept,False,1.0,10.0
random,batch-061702,21,25,5,accept,False,1.0,10.0
random,batch-061702,22,1,5,accept,False,1.0,10.0
random,batch-061702,22,2,4,reject,True,,0.0
random,batch-061702,22,3,6,accept,False,0.6666666666666666,10.0
random,batch-061702,22,4,3,reject,True,,0.0
random,batch-061702,22,5,5,accept,False,1.0,10.0
random,batch-061702,22,6,4,reject,True,,0.0
random,batch-061702,22,7,5,accept,False,1.0,10.0
random,batch-061702,22,8,5,accept,False,1.0,10.0
random,batch-061702,22,9,6,accept,False,0.6666666666666666,10.0
random,batch-061702,22,10,5,accept,False,1.0,10.0
random,batch-061702,22,11,3,reject,True,,0.0
random,batch-061702,22,12,4,reject,True,,0.0
random,batch-061702,22,13,5,accept,False,1.0,10.0
random,batch-061702,22,14,5,accept,False,1.0,10.0
random,batch-061702,22,15,5,accept,False,1.0,10.0
random,batch-061702,22,16,5,accept,False,1.0,10.0
